code,trade_date,close,pred,hist_vol_60,bias_60,regime,cmf_20,boll_pctb_20,boll_width_20,obv,atr_pct_14,kdj_j,hist_vol_ratio,macd_hist_slope,obv_ma_ratio,main_flow_ratio,mfi_14,kdj_d,turn_rank_60,turn_ma_ratio,turn_zscore_20,turn_chg_5,breakout,pullback
603399,2026-07-22,12.47,0.2570272736946113,0.955861325043801,-0.33176142761203775,-1,-0.204396155729655,-0.03418652652591038,0.654686904945358,1485932750.0,0.13718639018260617,-4.530088536204229,1.0908592919746098,-0.09004269552437749,-0.11038735046229597,-0.4029577108401094,33.875941967738,10.050142428091872,0.0,0.0,0.0,-1.0,0,0
600330,2026-07-22,19.15,0.2563879382403034,1.0217412868915285,-0.33551935323876125,-1,-0.20359074172215436,0.021663503223670152,0.6759790795664523,2653636965.0,0.1310331965616021,5.579075372796147,0.9930238433946617,-0.12156419990291512,-0.1281520112535247,-0.16310990284067498,10.672243435803907,10.790144681130418,0.0,0.0,0.0,-1.0,0,0
603290,2026-07-22,86.77,0.2560168951601637,0.8213654786029436,-0.2828724112968227,-1,-0.22817762315189952,-0.209370096857833,0.46625802940010047,385154698.0,0.13200744167516082,-6.179122922991539,1.1684913690067942,-1.4940671945706177,-0.10259966450535574,-0.6371439692836998,51.69031754092268,13.873730250408775,0.0,0.0,0.0,-1.0,0,0
000021,2026-08-04,35.67,0.2553337971885396,0.9772341841478195,-0.17295266950939125,-1,-0.28803877439097,0.24369613091270342,0.6729738069402509,7920280163.0,0.11622411790294536,6.661144834853687,1.1782006654884238,0.11614362000384482,0.018843317433344442,-0.4190261455526671,38.251781054924855,34.01057641019531,0.0,0.0,0.0,-1.0,0,0
000988,2026-07-22,113.51,0.25517214434190033,0.9005725744162579,-0.240387058411607,-1,-0.07821589905727395,-0.24756976911695502,0.3899466355386931,3982092090.0,0.12669745900186657,6.830279519282605,1.2764764591991165,-2.2421026989121713,-0.042568864566283726,-0.8416886252938744,49.4871538253093,25.817468927466262,0.0,0.0,0.0,-1.0,0,0
002842,2026-07-22,31.14,0.2524586906712191,0.9399716891544313,-0.18060753629208837,-1,-0.08832710617608434,0.05107114610365044,0.625614323810175,2074391157.0,0.1265024314116638,3.6409146969610404,1.2411608151303481,-0.18443322112784166,-0.03453552041954733,-0.34453897892511137,32.14451771609785,14.70623101875324,0.0,0.0,0.0,-1.0,0,0
603186,2026-07-22,138.8,0.25219875126244895,0.9979856319596156,-0.05002971509526477,-1,-0.08943669349296272,0.01724024405488632,0.6715814022112485,590248158.0,0.1392754219833523,11.131709015285601,1.1614667401127696,-1.3713989130855335,-0.06822797790140656,-0.24208841501357137,33.881266145377154,14.267209525086216,0.0,0.0,0.0,-1.0,0,0
002787,2026-07-22,20.65,0.25142598098246394,0.9883702787514795,-0.1982346927201173,-1,-0.13745784642961567,-0.13968107342963185,0.42979194896655726,702386800.0,0.1413005880249803,3.9694776126397855,1.119119106535933,-0.2814947734917217,-0.008132169888913854,-0.21918759560333537,38.763081064207455,19.430370236354612,0.0,0.0,0.0,-1.0,0,0
002803,2026-07-22,17.96,0.25118130508748265,0.67468296652954,-0.18568756733898228,-1,-0.10175913834331828,-0.19554228347514438,0.3602229581388912,735535698.0,0.08960388163675444,0.7089769887434372,1.3799972204402657,-0.24817616299914286,-0.051248062785942516,-0.5696858582621912,26.805102297506608,16.136336145023403,0.0,0.0,0.0,-1.0,0,0
002207,2026-07-22,4.88,0.2511448765246377,1.1188282358852977,-0.5167200343792242,-1,0.07768578480125644,-0.247023591574641,0.5919359102418715,653521623.0,0.14461358310853936,3.107040749505348,1.1903915276026311,-0.14520708477178146,-0.12769509672099844,0.12210255104617906,33.436957082120344,12.9011274062986,0.0,0.0,0.0,-1.0,0,0
