code,period_end,avail_from,roe,net_profit_yoy,revenue_yoy,eps,eps_annualized,bvps,industry
002696,20240930,2024-10-01,-2.21,-457.09,7.8004650489,-0.09,-0.12,3.953341315429,饲料
002694,20240930,2024-10-01,-11.35,-145.39,-11.8920457089,-0.0857,-0.11426666666666666,0.655074087061,装修建材
002692,20240930,2024-10-01,4.51,60.55,40.0855311579,0.0715,0.09533333333333333,1.609132459249,电网设备
002689,20240930,2024-10-01,-0.71,-129.93,-21.4247008948,-0.0079,-0.010533333333333334,1.108736808576,专用设备
002679,20240930,2024-10-01,-3.73,-3.16,31.5007703556,-0.12,-0.15999999999999998,3.08608796493,林业Ⅱ
002677,20240930,2024-10-01,5.72,-70.67,-48.1642731771,0.17,0.22666666666666668,2.550465607233,厨卫电器
002675,20240930,2024-10-01,3.46,-41.62,-16.3580451805,0.2024,0.26986666666666664,5.45903887838,化学制药
002674,20240930,2024-10-01,4.61,-36.78,3.7718712834,0.376,0.5013333333333333,8.022387012686,纺织制造
002673,20240930,2024-10-01,2.59,-16.82,-22.5881703272,0.163,0.21733333333333332,6.323278140635,证券Ⅱ
002661,20240930,2024-10-01,6.17,1276.84,-11.5966939931,0.486,0.6479999999999999,7.284462937296,食品加工
002653,20240930,2024-10-01,9.01,90.2,15.4073483307,0.3409,0.4545333333333333,3.743331640888,化学制药
002644,20240930,2024-10-01,2.22,-34.97,-19.7509211277,0.0765,0.102,3.464638380753,中药Ⅱ
002640,20240930,2024-10-01,-1.32,-21.62,-16.4673872339,-0.0114,-0.0152,0.855273454691,互联网电商
002638,20240930,2024-10-01,-1.67,-167.54,18.3850329898,-0.0291,-0.0388,1.703894653841,照明设备Ⅱ
002637,20240930,2024-10-01,3.26,4.86,4.1901142679,0.28,0.37333333333333335,7.940826025625,化学制品
002635,20240930,2024-10-01,3.81,-6.42,17.0270265613,0.34,0.45333333333333337,8.78452533211,消费电子
002634,20240930,2024-10-01,-19.47,-1450.73,110.0089816376,-0.42,-0.5599999999999999,1.881298184451,服装家纺
002630,20240930,2024-10-01,9.55,135.98,45.6240769204,0.0644,0.08586666666666666,0.531924134087,其他电源设备Ⅱ
002620,20240930,2024-10-01,-59.47,-32.15,-50.5635070061,-0.29,-0.3866666666666666,0.325928887347,装修装饰Ⅱ
002617,20240930,2024-10-01,3.92,24.05,33.5802278284,0.1235,0.16466666666666666,3.158219189023,电力
002606,20240930,2024-10-01,9.62,302.08,89.6973125634,0.36,0.48,3.835316972235,电网设备
002599,20240930,2024-10-01,0.03,102.03,-16.3183610929,0.0008,0.0010666666666666667,2.683893712259,包装印刷
002586,20240930,2024-10-01,-3.0,4.59,7.5894275069,-0.0726,-0.0968,2.625440995352,基础建设
002582,20240930,2024-10-01,-1.55,-48.66,7.9042286447,-0.1488,-0.19839999999999997,7.896988475589,休闲食品
002570,20240930,2024-10-01,4.6,45.3,8.9062465491,0.07,0.09333333333333334,1.42755737233,饮料乳品
002558,20240930,2024-10-01,8.85,-1.29,-2.1542883415,0.58,0.7733333333333332,6.179265177578,游戏Ⅱ
002555,20240930,2024-10-01,14.64,-13.45,10.7648133174,0.86,1.1466666666666665,5.681115162898,游戏Ⅱ
002552,20240930,2024-10-01,7.11,20.24,-5.4627561016,0.27,0.36,3.874444710009,元件
002544,20240930,2024-10-01,0.49,-71.58,-12.0059117715,0.0268,0.03573333333333333,5.485662785111,通信服务
002537,20240930,2024-10-01,1.16,-47.24,-3.9328131886,0.04,0.05333333333333333,3.415315329357,汽车零部件
002534,20240930,2024-10-01,10.44,577.67,-12.7208866376,0.57,0.7599999999999999,5.533408506365,其他电源设备Ⅱ
002531,20240930,2024-10-01,3.23,-59.49,-44.4250963629,0.1623,0.21639999999999998,5.033153311947,风电设备
002528,20240930,2024-10-01,-18.6,79.57,-28.7784227162,-0.0638,-0.08506666666666665,0.344084652108,计算机设备
002527,20240930,2024-10-01,-2.8,-153.51,-12.2934784801,-0.064,-0.08533333333333333,2.253641943864,专用设备
002523,20240930,2024-10-01,0.75,475.75,12.7069461582,0.012,0.016,1.633529268139,专用设备
002512,20240930,2024-10-01,14.03,-80.06,-5.3628689711,0.0531,0.0708,0.390260812201,计算机设备
002490,20240930,2024-10-01,14.32,126.49,0.2982339043,0.082,0.10933333333333334,0.614521949884,专用设备
002474,20240930,2024-10-01,-1.34,68.26,19.6374151026,-0.0317,-0.04226666666666666,2.360870967422,IT服务Ⅱ
002472,20240930,2024-10-01,8.98,25.21,14.8259361544,0.86,1.1466666666666665,10.055228039244,汽车零部件
002463,20240930,2024-10-01,17.83,93.94,48.1459573631,0.9662,1.2882666666666664,5.717882355372,元件
002460,20240930,2024-10-01,-1.38,-110.66,-45.7783132766,-0.32,-0.42666666666666664,21.800046629483,能源金属
002452,20240930,2024-10-01,7.96,10.39,6.3303092034,0.2952,0.3936,3.76251645976,电网设备
002448,20240930,2024-10-01,6.77,-10.75,18.900836347,0.4,0.5333333333333333,5.950167233883,汽车零部件
002440,20240930,2024-10-01,1.61,47.79,-3.3414574547,0.13,0.17333333333333334,8.334904563493,化学制品
002439,20240930,2024-10-01,-1.78,-187.03,-8.1909528121,-0.17,-0.22666666666666668,9.412755017088,软件开发
002437,20240930,2024-10-01,10.47,-17.95,-9.4786055557,0.0835,0.11133333333333334,0.834135430985,化学制药
002430,20240930,2024-10-01,7.69,-20.68,5.8539464102,0.6862,0.9149333333333334,9.030235377378,化学制品
002426,20240930,2024-10-01,-0.85,80.6,7.1709686053,-0.0085,-0.011333333333333334,0.964478265404,消费电子
002419,20240930,2024-10-01,2.84,-47.32,-2.2154044813,0.1012,0.13493333333333332,3.541811757947,一般零售
002418,20240930,2024-10-01,-0.65,-134.71,5.2139579244,-0.0087,-0.0116,1.331686120794,家电零部件Ⅱ
002405,20240930,2024-10-01,-4.97,1.66,9.0609821998,-0.2108,-0.28106666666666663,3.96950232017,软件开发
002390,20240930,2024-10-01,2.58,-28.38,-5.346066532,0.0927,0.1236,3.490628316612,医药商业
002376,20240930,2024-10-01,1.25,723.67,8.8391630438,0.0614,0.08186666666666667,4.401714765898,计算机设备
002370,20240930,2024-10-01,-0.58,-374.48,1.6490086799,-0.0056,-0.007466666666666667,0.79371735808,化学制药
002354,20240930,2024-10-01,-0.59,-163.25,-11.5307412027,-0.0052,-0.006933333333333333,0.843053567768,广告营销
002350,20240930,2024-10-01,0.11,105.87,-2.4741727024,0.0036,0.0048,3.132490589558,电网设备
002348,20240930,2024-10-01,-6.9,-41.35,-5.1097891051,-0.0362,-0.048266666666666666,0.505895911275,文娱用品
002339,20240930,2024-10-01,-5.24,-30.31,10.9576815567,-0.1804,-0.24053333333333332,3.34538004423,电网设备
002337,20240930,2024-10-01,3.68,-22.76,34.2710163623,0.08,0.10666666666666666,2.160066586988,专用设备
002331,20240930,2024-10-01,-1.16,74.97,3.2952047032,-0.0471,-0.0628,4.046931150318,IT服务Ⅱ
002329,20240930,2024-10-01,-0.9,-108.38,-32.6953995043,-0.0175,-0.023333333333333334,1.986690262573,饮料乳品
002328,20240930,2024-10-01,4.47,-22.9,-10.0190673501,0.19,0.2533333333333333,4.278222519637,汽车零部件
002326,20240930,2024-10-01,-2.87,9.57,7.2950867382,-0.098,-0.13066666666666665,3.328395613805,化学制品
002301,20240930,2024-10-01,4.98,6.89,8.1988307731,0.22,0.29333333333333333,4.394210217552,文娱用品
002298,20240930,2024-10-01,-11.02,-228.05,-10.9790243187,-0.5241,-0.6988,4.369883159727,电网设备
002295,20240930,2024-10-01,2.2,5.19,27.8430605358,0.12,0.15999999999999998,5.388575840968,工业金属
002290,20240930,2024-10-01,11.46,1.29,7.8289258488,0.35,0.4666666666666666,3.194234579475,家电零部件Ⅱ
002286,20240930,2024-10-01,5.03,119.78,-6.6956467663,0.27,0.36,5.502690645805,农产品加工
002279,20240930,2024-10-01,-15.5,-182.5354288524,46.8575031892,-0.2635,-0.35133333333333333,1.545504913179,软件开发
002272,20240930,2024-10-01,-1.97,-25.79,-2.7123689713,-0.0654,-0.0872,3.297758127469,通用设备
002265,20240930,2024-10-01,5.3,-4.04,-7.4391759852,0.18,0.24,3.429586242942,汽车零部件
002249,20240930,2024-10-01,7.5,25.97,4.0942282228,0.28,0.37333333333333335,3.756332907152,电机Ⅱ
002246,20240930,2024-10-01,-1.64,-498.32,-12.1978102414,-0.0848,-0.11306666666666666,5.11412839748,化学制品
002235,20240930,2024-10-01,3.36,341.02,-8.8317442256,0.0426,0.056799999999999996,1.289349551229,造纸
002222,20240930,2024-10-01,11.11,2.66,11.642638199,0.3572,0.47626666666666667,3.344778695906,光学光电子
002221,20240930,2024-10-01,1.23,12.65,16.6265175191,0.0833,0.11106666666666666,6.809909438332,炼化及贸易
002218,20240930,2024-10-01,0.74,-48.44,40.5406149802,0.0219,0.029199999999999997,2.975820348017,电力
002215,20240930,2024-10-01,12.17,74.07,27.3024375938,0.4898,0.6530666666666667,3.844017522694,农化制品
002211,20240930,2024-10-01,-33.29,-16.64,25.5750171448,-0.0418,-0.05573333333333333,0.104533670104,化学制品
002210,20240930,2024-10-01,11.2,167.35,-24.0777909098,0.0126,0.0168,0.118889065775,环境治理
002201,20240930,2024-10-01,2.47,6.88,-27.5685242378,0.0414,0.0552,1.686686428955,玻璃玻纤
002198,20240930,2024-10-01,0.38,-88.46,-31.1816034876,0.0057,0.0076,1.459050507922,中药Ⅱ
002195,20240930,2024-10-01,0.44,-87.13,12.1275180648,0.0075,0.009999999999999998,1.722563945037,IT服务Ⅱ
002187,20240930,2024-10-01,1.3,73.58,-5.7578798669,0.07,0.09333333333333334,5.779644654381,一般零售
002169,20240930,2024-10-01,-4.73,-492.06,-0.4316386043,-0.1832,-0.24426666666666666,3.699974392851,电网设备
002159,20240930,2024-10-01,11.78,16.13,-4.4384917614,0.88,1.1733333333333333,7.766865732278,旅游及景区
002157,20240930,2024-10-01,2.74,110.67,0.894594521,0.0325,0.043333333333333335,1.251106771114,养殖业
002153,20240930,2024-10-01,0.22,10.16,8.4587607824,0.0058,0.0077333333333333325,2.69041618448,软件开发
002132,20240930,2024-10-01,0.5,-64.67,12.0995795005,0.0135,0.018,2.589380583251,通用设备
002129,20240930,2024-10-01,-15.94,-197.95,-53.5860375774,-1.5196,-2.026133333333333,8.579859881007,光伏设备
002126,20240930,2024-10-01,10.41,36.2,15.1753085883,0.74,0.9866666666666666,7.290271941331,汽车零部件
002125,20240930,2024-10-01,8.54,2.32,-13.2003031192,0.39,0.52,4.648413600079,电池
002123,20240930,2024-10-01,1.86,491.98,-0.7581487147,0.04,0.05333333333333333,2.06908640236,通信服务
002120,20240930,2024-10-01,7.14,20.93,8.1424942093,0.4866,0.6487999999999999,6.829939575486,物流
002110,20240930,2024-10-01,-6.74,-124.65,-3.4650546042,-0.54,-0.72,7.772699567893,普钢
002099,20240930,2024-10-01,0.22,131.05,-13.8463639515,0.01,0.013333333333333332,3.377315678559,化学制药
002094,20240930,2024-10-01,4.43,52.71,-41.3151024343,0.0938,0.12506666666666666,2.169412768549,家居用品
002090,20240930,2024-10-01,2.48,56.79,-8.5137307733,0.0913,0.12173333333333333,3.690158346582,电网设备
002088,20240930,2024-10-01,12.2,-6.04,-0.7339003469,0.6667,0.8889333333333332,5.375272575404,装修建材
002065,20240930,2024-10-01,4.18,-8.95,10.1307167584,0.1528,0.20373333333333332,3.684298742759,IT服务Ⅱ
002053,20240930,2024-10-01,8.01,71.66,31.6556581143,0.6179,0.8238666666666666,7.947791457513,电力
002048,20240930,2024-10-01,5.2,-14.62,10.663624325,0.885,1.18,13.932091992983,汽车零部件
002046,20240930,2024-10-01,6.12,-15.11,-11.6353554653,0.3855,0.514,6.404462853558,通用设备
002043,20240930,2024-10-01,15.13,5.55,12.7854732959,0.59,0.7866666666666666,3.547422561551,装修建材
002041,20240930,2024-10-01,1.63,-38.57,-11.5460958529,0.0666,0.0888,4.087072693864,种植业
002017,20240930,2024-10-01,7.07,14.49,1.8936700429,0.2049,0.2732,2.894626180915,通信设备
002016,20240930,2024-10-01,0.5,-90.2,-41.6138482185,0.0296,0.039466666666666664,5.895931436458,房地产开发
002004,20240930,2024-10-01,4.47,-10.49,0.6411939416,0.2288,0.30506666666666665,5.105699879536,化学制药
002003,20240930,2024-10-01,14.0,17.15,23.2637624004,0.53,0.7066666666666667,3.649216671589,纺织制造
002001,20240930,2024-10-01,15.22,89.87,43.3116422027,1.29,1.72,8.883858171348,化学制品
001896,20240930,2024-10-01,-2.82,84.53,6.918914427,-0.0585,-0.078,2.059836564588,电力
001387,20240930,2024-10-01,5.58,-43.55,-17.0497446669,0.3136,0.4181333333333333,6.614533564751,白色家电
001378,20240930,2024-10-01,3.83,-28.55,29.4490637278,0.5427,0.7235999999999999,14.21965762846,塑料
001358,20240930,2024-10-01,4.19,-51.66,-33.9225088361,0.51,0.6799999999999999,11.751996252597,化学制品
001319,20240930,2024-10-01,6.1,7.98,7.8627066806,0.5412,0.7216,8.89929388925,汽车零部件
001314,20240930,2024-10-01,1.02,-77.9,22.5843368455,0.15,0.19999999999999998,14.496263842609,消费电子
001311,20240930,2024-10-01,7.67,-11.68,-9.4158445081,1.43,1.9066666666666665,18.745146512629,汽车零部件
001308,20240930,2024-10-01,7.89,-35.45,33.0531579961,0.81,1.08,10.441831726878,光学光电子
001286,20240930,2024-10-01,10.42,13.77,18.6011496756,0.67,0.8933333333333333,6.555668758792,电力
001282,20240930,2024-10-01,6.93,22.31,28.8488862056,0.4637,0.6182666666666666,9.524247410147,汽车零部件
001278,20240930,2024-10-01,3.32,-32.64,10.2950376531,0.35,0.4666666666666666,10.700833308064,汽车零部件
001267,20240930,2024-10-01,1.73,5.7,-9.1672507992,0.0336,0.04479999999999999,1.951841454495,通信设备
001236,20240930,2024-10-01,0.89,1702.66,82.17,0.0163,0.02173333333333333,1.844212235398,多元金融
001231,20240930,2024-10-01,3.74,1.51,6.2836855991,0.35,0.4666666666666666,9.417694662,农化制品
001228,20240930,2024-10-01,5.08,-36.19,88.1134420071,0.87,1.16,16.704737421194,物流
001212,20240930,2024-10-01,2.22,-44.24,-24.5438151467,0.32,0.42666666666666664,12.950479079113,装修建材
000997,20240930,2024-10-01,12.16,0.07,-5.27,0.8082,1.0776,6.778288658553,计算机设备
000993,20240930,2024-10-01,4.63,-64.39,-67.739150081,0.25,0.3333333333333333,5.425031071536,电力
000958,20240930,2024-10-01,3.9,6.48,-7.7,0.1417,0.18893333333333331,3.669097914639,电力
000921,20240930,2024-10-01,19.56,15.13,8.7511358465,2.05,2.733333333333333,10.67230105204,白色家电
000920,20240930,2024-10-01,8.01,9.62,-1.2482060967,0.32,0.42666666666666664,3.89620561716,塑料
000908,20240930,2024-10-01,,-199.79,-46.7887190261,-0.0555,-0.074,-0.135482748485,化学制药
000897,20240930,2024-10-01,12.87,-25.22,-24.2185899632,0.2296,0.3061333333333333,1.898793084888,房地产开发
000895,20240930,2024-10-01,17.99,-12.08,-4.8179408109,1.0981,1.4641333333333333,5.75344019134,食品加工
000886,20240930,2024-10-01,1.31,-14.28,121.1976799046,0.04,0.05333333333333333,3.076626740092,铁路公路
000880,20240930,2024-10-01,6.37,7.23,4.6275316423,0.27,0.36,6.125461061763,通用设备
000839,20240930,2024-10-01,11.36,412.84,17.7900804596,0.0382,0.05093333333333333,0.350349218046,通信服务
000823,20240930,2024-10-01,3.15,13.36,3.4736295612,0.2745,0.366,8.568133353135,元件
000819,20240930,2024-10-01,3.42,-1.52,29.5873709465,0.201,0.268,5.856325000391,炼化及贸易
000777,20240930,2024-10-01,5.78,-11.19,-8.2470374414,0.3,0.39999999999999997,5.296465815564,通用设备
000762,20240930,2024-10-01,5.18,34.62,5.0587777198,0.292,0.3893333333333333,5.733146147274,能源金属
000761,20240930,2024-10-01,-20.44,-157.32,-7.5581791723,-0.777,-1.036,3.132142882977,普钢
000759,20240930,2024-10-01,-15.56,-309.35,-11.5040130503,-0.49,-0.6533333333333333,2.876500615056,一般零售
000758,20240930,2024-10-01,6.19,7.19,12.0514565771,0.1709,0.22786666666666666,2.825077323039,工业金属
000738,20240930,2024-10-01,5.22,5.48,2.6690572119,0.4782,0.6376,9.306749883547,航空装备Ⅱ
000735,20240930,2024-10-01,7.56,303.83,-9.1115163505,0.2837,0.37826666666666664,3.747167123764,养殖业
000727,20240930,2024-10-01,2.77,8.08,3.8690907685,0.0177,0.0236,0.630977952307,光学光电子
000713,20240930,2024-10-01,-3.72,-181.02,-10.3193619577,-0.1157,-0.15426666666666666,3.044723950188,种植业
000711,20240930,2024-10-01,-9.37,91.41,-30.4457538167,-0.0229,-0.030533333333333332,0.235945846722,环境治理
000709,20240930,2024-10-01,0.73,-29.34,-6.5928096844,0.0363,0.0484,4.952799756565,普钢
000695,20240930,2024-10-01,0.98,117.49,145.7005497121,0.0081,0.010799999999999999,0.838008944542,电池
000692,20240930,2024-10-01,,13.63,11.8862025609,-0.8534,-1.1378666666666666,-0.520740672345,电力
000691,20240930,2024-10-01,-71.0,75.33,26.5421356175,-0.065,-0.08666666666666667,0.059621682897,化学原料
000690,20240930,2024-10-01,4.91,-8.19,-20.705808263,0.27,0.36,5.550670513608,电力
000688,20240930,2024-10-01,1.72,1998.73,68.4192586786,0.0475,0.06333333333333332,2.606340638681,小金属
000686,20240930,2024-10-01,2.54,-17.78,-6.43,0.2,0.26666666666666666,7.998026061259,证券Ⅱ
000659,20240930,2024-10-01,-9.27,-184.67,-22.7398039138,-0.0225,-0.03,0.231776813201,包装印刷
000636,20240930,2024-10-01,2.21,138.17,10.2522608686,0.23,0.30666666666666664,10.456268813408,元件
000619,20240930,2024-10-01,-1.08,-907.46,-4.3948948613,-0.0611,-0.08146666666666666,6.05572586965,装修建材
000615,20240930,2024-10-01,-48.39,-72.59,-23.7800346306,-0.11,-0.14666666666666667,0.162337098373,医疗美容
000598,20240930,2024-10-01,9.43,9.14,9.1715910862,0.5461,0.7281333333333333,5.959718295123,环境治理
000565,20240930,2024-10-01,1.21,193.26,-28.9057902649,0.03,0.039999999999999994,2.881820128853,化学制品
000558,20240930,2024-10-01,-0.82,6.59,-37.1714991224,-0.0069,-0.0092,0.83759379971,旅游及景区
000532,20240930,2024-10-01,2.65,-19.42,8.7133359024,0.1052,0.14026666666666665,3.959538434782,多元金融
000529,20240930,2024-10-01,2.7,-46.05,-8.765428878,0.1458,0.19440000000000002,5.371229965525,食品加工
000525,20240930,2024-10-01,2.65,14.04,1.8723205917,0.0461,0.06146666666666667,1.576403238724,农化制品
000514,20240930,2024-10-01,-1.24,-793.6,20.2317846081,-0.054,-0.072,4.377340652436,房地产开发
000507,20240930,2024-10-01,3.75,4.81,-0.5655943302,0.2154,0.2872,5.705969128648,电力
000429,20240930,2024-10-01,13.45,0.01,-5.0303992368,0.65,0.8666666666666667,4.879224504568,铁路公路
000428,20240930,2024-10-01,-6.72,-16.59,-10.6118587021,-0.1095,-0.146,1.59420121632,酒店餐饮
000411,20240930,2024-10-01,8.14,-2.9,3.5915892963,0.6868,0.9157333333333333,8.390876261302,医药商业
000403,20240930,2024-10-01,7.09,66.38,37.4925104049,0.57,0.7599999999999999,10.68383128708,生物制品
000401,20240930,2024-10-01,-1.04,3.84,-16.9492305621,-0.1116,-0.1488,10.557938603589,水泥
000158,20240930,2024-10-01,-4.81,-118.43,6.3706848103,-0.1871,-0.24946666666666664,3.483422672732,IT服务Ⅱ
000063,20240930,2024-10-01,11.27,0.8319808559,0.7283520784,1.65,2.1999999999999997,15.118553444393,通信设备
000062,20240930,2024-10-01,3.7,-35.14,13.6278577966,0.2546,0.33946666666666664,6.871286624893,其他电子Ⅱ
000060,20240930,2024-10-01,5.87,11.66,-17.9092140787,0.21,0.27999999999999997,3.577610664849,工业金属
000059,20240930,2024-10-01,-14.16,-381.94,-25.6916566022,-1.1812,-1.5749333333333333,7.759822370568,炼化及贸易
000055,20240930,2024-10-01,2.5,-43.81,-0.3052515879,0.1394,0.18586666666666665,5.629136599635,装修建材
000049,20240930,2024-10-01,3.47,-39.0,7.7601104575,0.575,0.7666666666666666,16.630709675958,电池
000048,20240930,2024-10-01,14.56,-52.16,-53.7157133786,1.1562,1.5415999999999999,7.803315100998,养殖业
000032,20240930,2024-10-01,-2.02,53.07,25.2133057646,-0.1113,-0.14839999999999998,5.323068532163,专业工程
