date,code,kind,vol60,vol_pct,r1,r3,r5,r10,r20
2024-09-27,000090,breakout,0.021155111399763147,0.36243556701030927,0.08684863523573183,-0.02481389578163773,-0.032258064516129115,-0.01488833746898266,0.04466501240694787
2024-09-27,000166,breakout,0.01969081574268467,0.27480670103092786,0.10192081536652275,0.09212073696589562,0.02940023520188162,0.02940023520188162,0.017640141121128883
2024-09-27,000538,breakout,0.015788272016969664,0.07280927835051547,0.08538631180140621,0.02978153921550164,0.0177181309256782,0.0022618890543419923,0.017906621680206625
2024-09-27,000563,breakout,0.016963872028626873,0.1172680412371134,0.10365853658536595,0.07621951219512191,-0.0060975609756097615,0.057926829268292845,0.19817073170731714
2024-09-27,000652,breakout,0.01711945412156757,0.12725515463917525,0.09972299168975085,0.1024930747922439,0.049861495844875314,0.08033240997229929,0.260387811634349
2024-09-27,000686,breakout,0.022584290061655177,0.44619845360824745,0.10373443983402497,0.09266943291839547,0.006915629322268302,0.04011065006915615,0.1590594744121716
2024-09-27,000776,breakout,0.018922546225710667,0.23260309278350516,0.10425240054869689,0.1241426611796983,0.04663923182441709,0.07201646090534974,0.06378600823045266
2024-09-27,000869,breakout,0.018496138683892,0.20231958762886598,0.07792207792207773,0.030735930735930728,0.010822510822510845,0.006926406926407003,-0.02510822510822519
2024-09-27,000951,breakout,0.027492664454554283,0.7190721649484536,0.06504488096786765,-0.009756732145180247,-0.019513464290360383,-0.0188630154806817,0.014309873812930807
2024-09-27,001914,breakout,0.025518860633240686,0.6269329896907216,0.08309178743961354,-0.009661835748792202,0.004830917874396157,0.02898550724637694,0.07149758454106281
2024-09-27,002027,breakout,0.025835395344398483,0.6443298969072165,0.0895765472312704,0.07166123778501632,0.055374592833876246,0.07654723127035834,0.11726384364820852
2024-09-27,002304,breakout,0.023390357111526434,0.49742268041237114,0.09319750702450191,-0.03168252720187792,-0.05226460691696644,-0.0712278713735649,-0.12268307066128603
2024-09-27,002352,breakout,0.01881886902443867,0.2264819587628866,0.056947608200455635,-0.04035852233336623,-0.023521838169753284,-0.003961572744379471,0.06561354857878565
2024-09-27,002507,breakout,0.021222066148042725,0.36694587628865977,0.09236363636363643,0.004363636363636347,0.005090909090909035,-0.02472727272727271,0.05890909090909102
2024-09-27,002594,breakout,0.020166357330135262,0.3018685567010309,0.08327708674830459,0.07749172371677449,0.057350089458854114,0.05823932118407105,0.022562915822967877
2024-09-27,002673,breakout,0.021039898386053257,0.3553479381443299,0.10167310167310184,0.09009009009009028,0.041184041184041176,0.054054054054053946,0.02187902187902191
2024-09-27,002736,breakout,0.019280698299246384,0.2548324742268041,0.10384615384615392,0.1923076923076923,0.09326923076923066,0.08461538461538454,0.07596153846153841
2024-09-27,002797,breakout,0.021153384529999125,0.36211340206185566,0.101944792973651,0.09096612296110407,0.03450439146800499,0.03293601003764124,0.3309284818067755
2024-09-27,002830,breakout,0.02266878338270482,0.4519974226804124,0.05874549933674422,0.008527572484366086,0.026530225506916638,0.050217926852378136,0.1070684100814856
2024-09-27,002926,breakout,0.019805434574970106,0.28125,0.10171646535282886,0.0902733630006356,0.008900190718372558,0.058486967577876525,0.04322949777495233
2024-09-27,002939,breakout,0.02204426607835677,0.41430412371134023,0.10314341846758346,0.09209233791748517,0.004911591355599043,0.012278978388998052,0.02946954813359537
2024-09-27,600109,breakout,0.02048082047405867,0.3179768041237113,0.10113636363636358,0.08977272727272712,0.011363636363636243,0.031818181818181746,0.012499999999999956
2024-09-27,600155,breakout,0.02432924639498983,0.5615335051546392,0.09947643979057608,0.08900523560209428,-0.009162303664921434,0.01178010471204205,0.002617801047120505
2024-09-27,600162,breakout,0.019233654264822927,0.2506443298969072,0.09560229445506696,0.0,-0.01274697259400892,0.0,0.2931803696622053
2024-09-27,600597,breakout,0.016037911931663484,0.0821520618556701,0.07058823529411762,-0.014117647058823457,-0.010588235294117676,-0.03176470588235292,-0.028235294117647136
2025-02-07,000034,breakout,0.0324270244096785,0.6544519447123112,0.10071942446043147,0.1272245361605453,0.32967310362236524,0.4336741133409061,0.23551684967815212
2025-02-07,001223,breakout,0.02839805826571555,0.5313404050144648,0.06056515742832835,0.02764165615188241,0.005017752868335279,-0.00023474867220285578,0.20581589835382497
2025-08-12,000036,breakout,0.016480373964882913,0.38330658105939003,0.0,0.048223350253807196,0.05329949238578702,0.15736040609137047,0.08375634517766484
2025-08-12,603893,breakout,0.02147298868134688,0.5858747993579454,0.031850172969104085,0.06310390075152106,0.0753906715972803,0.16903256590719318,0.18054395801025902
2026-04-21,000049,breakout,0.022121880867017177,0.30348090571138897,0.018021081264876004,-0.024481468888133295,-0.045902754165249915,-0.035702142128527736,-0.0754845290717443
2025-08-18,000063,breakout,0.017041326456012564,0.4018000642880103,-0.013312451057165386,0.11093709214304348,0.19655442443226323,0.25293657008613923,0.12398851474810746
2025-08-18,002241,breakout,0.023638885738324716,0.6589521054323368,-0.00390583389553667,0.0486453857898661,0.09409508930156574,0.26169087100095867,0.20594396903738943
2025-08-18,002429,breakout,0.013571720529606927,0.23240115718418514,0.006185567010309256,0.12783505154639174,0.12164948453608271,0.19793814432989687,0.37731958762886597
2025-08-20,000063,breakout,0.018330192449741545,0.448586118251928,0.06559839759639474,0.14772158237356048,0.10415623435152743,0.1001502253380071,0.10490736104156251
2025-08-20,605488,breakout,0.028696277310240707,0.7927377892030848,-0.01979921918572225,-0.033184606804238626,-0.08421639709983253,-0.11795872838817623,-0.002788622420524356
2025-10-09,000155,breakout,0.014502669156878199,0.2059106970767748,-0.019534883720930263,-0.018604651162790642,-0.025116279069767433,0.016744186046511622,0.14697674418604656
2025-10-09,000506,breakout,0.03142885222221163,0.8162544169611308,0.07280334728033488,0.11046025104602508,0.20920502092050208,0.04351464435146446,0.05271966527196659
2025-10-09,000762,breakout,0.028201559659296487,0.7391583681336331,-0.027626459143968884,-0.052918287937743225,-0.06459143968871595,-0.05369649805447463,0.10894941634241251
2025-10-09,000792,breakout,0.02135076081256198,0.5075489881143591,-0.018741633199464647,0.0044622936189202544,-0.0031236055332440893,0.020972780008924552,0.12182061579651937
2025-10-09,002230,breakout,0.02129566432849836,0.504657886283328,-0.06153588195841719,-0.11301140174379609,-0.09942991281019453,-0.13061703554661297,-0.10127431254191821
2025-10-23,000155,breakout,0.015463298987177174,0.24495030458480282,0.0054894784995425105,0.014638609332113361,0.13083257090576383,0.1280878316559928,0.2854528819762123
